X,Y
5.4881350392732475,14.729121140857753
7.151893663724195,15.10498574628
6.027633760716439,15.65174386984499
5.448831829968968,16.550435453311998
4.236547993389047,10.083960267315364
6.458941130666561,15.618613180677782
4.375872112626925,10.881437121810574
8.917730007820797,24.533987472600277
9.636627605010293,23.617844724045458
3.8344151882577773,11.483754048997776
7.917250380826646,17.29466861276266
5.288949197529044,14.656396777641723
5.680445610939323,13.012225900563894
9.25596638292661,21.57559388240192
0.7103605819788694,3.1490290071999762
0.8712929970154071,6.095452583923814
0.2021839744032572,4.557549582036396
8.32619845547938,19.235799399802772
7.781567509498505,19.3551484443203
8.700121482468191,18.21411994747537
9.78618342232764,19.58985165924407
7.9915856421672355,19.861954686863545
4.6147936225293185,12.562934235803695
7.805291762864554,19.88064639951332
1.1827442586893322,10.131778067106548
6.399210213275238,17.687379400531306
1.433532874090464,4.041421297292611
9.446689170495839,24.127410917183383
5.218483217500717,10.805151613978392
4.146619399905235,10.370069590181053
2.64555612104627,8.154629031443278
7.742336894342166,21.911359231983067
4.5615033221654855,10.63349700023409
5.684339488686485,12.71580190005494
0.18789800436355142,3.178890959876238
6.176354970758771,14.025753368793328
6.120957227224214,17.495186298661444
6.169339968747569,13.178816920768291
9.437480785146242,19.58002426547028
6.818202991034834,15.7607658925808
3.59507900573786,9.19409311009111
4.3703195379934145,15.5997031836208
6.976311959272649,18.851465532396823
0.6022547162926983,4.379611915355778
6.667667154456677,13.884463271253017
6.706378696181594,18.101483345166283
2.103825610738409,5.207220526697688
1.289262976548533,2.488983759541843
3.1542835092418384,11.684626603188281
3.637107709426226,10.908100642702152
5.701967704178797,16.24565305591923
4.386015134623204,12.40948557513245
9.883738380592263,24.481137984989907
1.0204481074802807,3.7388450283602674
2.088767560948347,5.109049438327765
1.6130951788499626,7.5893793942631795
6.531083254653984,14.455347180960285
2.532916025397821,6.6867324952952405
4.663107728563062,11.415150450091438
2.4442559200160274,7.923470158082169
1.5896958364551972,5.471403850403427
1.1037514116430513,2.4576002364500646
6.563295894652734,14.839354983639687
1.381829513486138,1.3168527225234223
1.965823616800535,8.182110135655446
3.687251706609641,7.170388102005786
8.209932298479352,17.211097918101803
0.9710127579306127,5.0463556743831735
8.379449074988038,18.27977215719345
0.9609840789396307,8.007997348692733
9.764594650133958,19.943475480821018
4.686512016477016,12.907125771652398
9.767610881903371,22.45665612735175
6.04845519745046,12.760723399418525
7.3926357939830165,18.83182490902954
0.39187792254320675,3.4406631826419174
2.828069625764096,10.199720353955527
1.201965612131689,7.05093953219084
2.9614019752214493,13.249275849004277
1.1872771895424405,8.047610277957665
3.1798317939397602,8.621299911994633
4.1426299451467,10.806501535141548
0.6414749634878436,6.4822691187499135
6.924721193700199,18.159969848845595
5.666014542065751,15.612292136326687
2.653894909394454,5.07387773016724
5.232480534666997,13.416308820536122
0.9394051075844168,3.402748396757456
5.759464955561793,15.078779109210062
9.292961975762141,21.389623172238366
3.1856895245132364,11.191736865211656
6.674103799636817,16.98264402965624
1.3179786240439217,7.208613172305795
7.163272041185655,16.393705888899422
2.894060929472011,6.8992293471075214
1.8319136200711683,5.8437278537372395
5.865129348100831,14.696217868478781
0.20107546187493552,4.160454394860035
8.289400292173632,24.097418485728966
0.046954761925470656,3.009395220529656
6.778165367962301,14.64444073493905
2.7000797319216483,7.708195912444523
7.351940221225949,16.77668849315971
9.621885451174382,23.206733849895688
2.48753143519958,4.893468841509911
5.761573344178369,14.6496706767574
5.920419312718391,15.153851701367532
5.722519057908734,14.909400188218019
2.230816326406183,6.267000514881641
9.52749011516985,21.579136770867688
4.471253786176273,9.094385754387483
8.464086724711278,18.941533682698168
6.994792753175043,15.90386255431665
2.9743695085513364,9.780839109625523
8.137978197024772,16.96359153040572
3.9650574084698462,12.492511020359679
8.811031971111616,23.61103303120597
5.812728726358587,10.48548740269011
8.817353618548529,21.487224698653257
6.925315900777659,18.20444787161581
7.252542798196405,16.230211545288352
5.013243819267022,12.23194400987645
9.56083634723224,21.855911539290567
6.439901992296374,15.284222225789291
4.238550485581797,10.859075033069349
6.063932141279244,11.775856669898534
0.19193198309333526,5.68852709575291
3.0157481667454933,11.19073351756463
6.60173537492685,14.576742231445294
2.9007760721044407,5.8687034886038525
6.180154289988415,16.402438332882348
4.287687009457661,10.42379807928919
1.3547406422245023,5.993387611090564
2.9828232595603077,8.326989684830425
5.6996491070126485,15.78237571616567
5.908727612481732,16.206953512275476
5.743252488495788,13.035310220064407
6.5320081985713365,13.297288486352562
6.521032700016889,12.876188605363614
4.31418435433974,12.84912746689389
8.96546595851063,18.553213401453203
3.6756187004789656,9.337604692360555
4.358649252656268,10.52467042841152
8.91923355015672,20.73333250777435
8.061939890460858,15.251320169228702
7.038885835403663,17.455328864394982
1.0022688731230112,6.0523197939144335
9.194826137446736,21.566496448982793
7.142412995491114,16.663053647585283
9.988470065678666,23.1717404638949
